pAD,pAR,UniprotEntry,pDN,pLOF,pGOF
0.5138565,0.37876478,D6RF30,0.600532054901123,0.5331618189811707,0.3676479160785675
0.57704425,0.34804803,Q92737,0.5343565940856934,0.5375624299049377,0.371795117855072
0.54422826,0.46823886,Q6IQ55,0.5324652194976807,0.4959264099597931,0.4899479150772095
0.7791085,0.30254412,Q13733,0.39671608805656433,0.3904644548892975,0.7241053581237793
0.50743794,0.5999676,Q96QE2,0.6536079049110413,0.28458449244499207,0.5438777804374695
0.5749311,0.46911976,Q9Y4B5,0.5052101016044617,0.621707558631897,0.4916650354862213
0.75812227,0.20794694,Q5TAX3,0.4815237522125244,0.5140750408172607,0.48647117614746094
0.6864098,0.6305836,Q6Q788,0.5977685451507568,0.49474790692329407,0.4259623289108277
0.5800991,0.2939173,Q8N883,0.5143065452575684,0.4083579480648041,0.45511594414711
0.74640113,0.252564,P45974,0.4666236937046051,0.4698987603187561,0.4252048432826996
0.70276064,0.37193516,P80370,0.5726282596588135,0.3251303732395172,0.4290650486946106
0.57568645,0.5362713,P16422,0.518902599811554,0.4417974054813385,0.4138418734073639
0.6686356,0.28111696,P34925,0.5055646300315857,0.4640304148197174,0.4635670781135559
0.5566172,0.76360023,Q9UJC5,0.6260678768157959,0.25184309482574463,0.4905451238155365
0.6677483,0.44040644,Q14517,0.6148131489753723,0.5852880477905273,0.3692393898963928
0.55032736,0.75925106,Q8WUY1,0.5888691544532776,0.31999826431274414,0.4914092719554901
0.7164998,0.49370378,Q9BX79,0.4915857613086701,0.3610334098339081,0.5993682742118835
0.8015249,0.27723497,Q9UIU6,0.586588978767395,0.6643852591514587,0.28551384806632996
0.609234,0.4372128,Q9H228,0.5140582919120789,0.4589622020721435,0.62798672914505
0.70985895,0.33058956,Q9H3N8,0.5267448425292969,0.3767241835594177,0.6274077892303467
0.63430876,0.39462522,O15303,0.5665300488471985,0.27332863211631775,0.6819223761558533
0.66249233,0.42334345,P32302,0.5528423190116882,0.34624752402305603,0.6412882208824158
0.54589516,0.5605931,O14842,0.5288487076759338,0.36567193269729614,0.6508311033248901
0.70927906,0.29368648,O95136,0.516059935092926,0.36612293124198914,0.6271558403968811
0.58950454,0.47209218,P49146,0.5521826148033142,0.3678237795829773,0.6319921016693115
0.57260126,0.47482297,Q15722,0.6040018796920776,0.3660062253475189,0.60472869873046875
0.8151071,0.15009758,P11229,0.5348138809204102,0.33525797724723816,0.665917158126831
0.59224534,0.31998578,Q8NCA5,0.47172749042510986,0.5991466641426086,0.397003561258316
0.77241284,0.23163639,Q16676,0.5460970401763916,0.6847813129425049,0.34815359115600586
0.65697855,0.3876812,O95715,0.5916423201560974,0.40151599049568176,0.2969130277633667
0.5747193,0.09105461,Q9H426,0.6862741708755493,0.39910730719566345,0.30229753255844116
0.7819443,0.19503427,Q96CT7,0.4332643449306488,0.5973575115203857,0.349272757768631
0.7490448,0.2890305,O60248,0.6499314308166504,0.5885194540023804,0.22983935475349423
0.54647106,0.54636127,Q9HD47,0.4926213026046753,0.5802627801895142,0.252889484167099
0.63887686,0.4653898,O43316,0.6442871689796448,0.5560696721076965,0.3016517758369446
0.768708,0.1921248,Q9UK05,0.4988954663276672,0.528630256652832,0.3631916344165802
0.69311357,0.2933265,P43026,0.5072910189628601,0.5232595801353455,0.45217639207839966
0.7101578,0.3913108,Q12952,0.6049654483795166,0.5699802041053772,0.2604278028011322
0.58540595,0.5275606,P25713,0.5398239493370056,0.5277925133705139,0.37923938035964966
0.5588667,0.64990014,Q96GW7,0.5511017441749573,0.4938287138938904,0.3995381295681
0.77473855,0.19726737,Q14585,0.5606700778007507,0.39751169085502625,0.3675021827220917
0.6094933,0.4258717,P25103,0.5414848327636719,0.38314154744148254,0.6946783661842346
0.5368821,0.47136316,P29371,0.5188786387443542,0.34715521335601807,0.7044333815574646
0.7169935,0.3513212,Q03403,0.5112292766571045,0.466717928647995,0.30524158477783203
0.5074236,0.5016068,Q9NVM4,0.5336507558822632,0.4384021759033203,0.3713233470916748
0.56914264,0.4806127,Q6ZNG1,0.6120506525039673,0.41627463698387146,0.34004244208335876
0.5545675,0.49026135,Q5T2S8,0.43862184882164,0.5384874939918518,0.4944931864738464
0.6883987,0.40785575,P55290,0.48189884424209595,0.4346820116043091,0.42266666889190674
0.8197993,0.19415185,P36383,0.5059990882873535,0.3731798231601715,0.6514424085617065
0.6215968,0.4991434,O00585,0.5272575616836548,0.4261491596698761,0.2799283266067505
0.82522583,0.14125285,P56559,0.5861688852310181,0.3209027051925659,0.4516223669052124
0.53591174,0.5785542,Q8WV48,0.5305623412132263,0.5447931289672852,0.31539663672447205
0.5554144,0.43998367,Q9Y5L2,0.635915994644165,0.4973620474338531,0.25029081106185913
0.6104148,0.41067585,Q8TEY5,0.5526538491249084,0.5590128302574158,0.4063774645328522
0.5790224,0.36975357,Q9H1P3,0.5204183459281921,0.5195565223693848,0.40804755687713623
0.631439,0.41637778,Q9Y240,0.5870658755302429,0.4597482979297638,0.3662419021129608
0.53833324,0.6633166,Q16769,0.585188090801239,0.4878273010253906,0.3929007947444916
0.5095205,0.55193394,Q5VX71,0.5353680849075317,0.4727413058280945,0.42315784096717834
0.6758555,0.55213606,O15072,0.41839930415153503,0.5337830781936646,0.4594378769397736
0.53274703,0.4681797,Q15726,0.5309152603149414,0.6076429486274719,0.2226620614528656
0.6172127,0.35127878,O95476,0.5766339898109436,0.32853615283966064,0.5417677760124207
0.61807245,0.49350047,P06307,0.5691692233085632,0.5897706151008606,0.30225783586502075
0.6197603,0.3626465,Q4G0G5,0.5837270021438599,0.4193217158317566,0.32989633083343506
0.6550104,0.14379413,P0C7M6,0.4217373132705689,0.43109938502311707,0.450472354888916
0.6111233,0.50774300000000006,O15467,0.4889076054096222,0.4233217537403106,0.4297181963920593
0.74783564,0.10487848,Q15238,0.5794041752815247,0.39743033051490784,0.4016030728816986
0.6423621,0.5306992,P24347,0.4978441298007965,0.5801055431365967,0.3986116349697113
0.58980376,0.43077537,P01903,0.5349140167236328,0.4307934045791626,0.5622852444648743
0.6830124,0.35952988,Q96SN7,0.5968163013458252,0.31732723116874695,0.51436614990234375
0.861998,0.19388945,O60284,0.517220139503479,0.5945842266082764,0.3827224969863891
0.8249273,0.18515778,P51449,0.5819399356842041,0.5653906464576721,0.30279776453971863
0.8694676,0.15875512,Q99624,0.5559168457984924,0.33639073371887207,0.6391207575798035
0.9137303,0.06325582,O14827,0.5310262441635132,0.5254555344581604,0.40437373518943787
0.88372236,0.13744086,P30531,0.4663606584072113,0.4389350116252899,0.7112522721290588
0.8202753,0.25294986,Q8NDX2,0.6218737363815308,0.33096516132354736,0.5978944301605225
0.8709375,0.14634705,Q9H598,0.5860356688499451,0.2735101580619812,0.6247344613075256
0.6459066,0.33605096,Q9Y6M4,0.5743069052696228,0.37961503863334656,0.5522704124450684
0.68241763,0.27561894,Q15375,0.4780057966709137,0.3520156443119049,0.6274263262748718
0.7178683,0.3144694,Q70E73,0.47513946890830994,0.6346286535263062,0.3732863664627075
0.62624085,0.44472757,P01225,0.567959725856781,0.4304583966732025,0.47827038168907166
0.8778707,0.16108483,P55318,0.5763413310050964,0.5792654156684875,0.28648310899734497
0.7146814,0.30697984,Q9UL49,0.5240225791931152,0.5274644494056702,0.4104047417640686
0.58306295,0.41462612,Q8TCQ1,0.5659881830215454,0.38764917850494385,0.48032185435295105
0.7010092,0.32220814,P14616,0.4659009575843811,0.389405220746994,0.6429154872894287
0.5062821,0.52488464,Q3ZCT1,0.5235623717308044,0.36165133118629456,0.36836543679237366
0.8235926,0.15986677,Q9UK17,0.5563754439353943,0.4407995641231537,0.5173949599266052
0.7552255,0.29196164,Q9Y6J6,0.6420606970787048,0.265151709318161,0.5485102534294128
0.6765353,0.48467278,P02585,0.6462427377700806,0.28814008831977844,0.4630444645881653
0.5943051,0.44973338,Q8WYQ3,0.4746275842189789,0.634588360786438,0.30182477831840515
0.7168811,0.21861473,O95631,0.5287685990333557,0.342485636472702,0.47343048453330994
0.6393383,0.31981632,Q8IZJ1,0.48783695697784424,0.5197473764419556,0.36828863620758057
0.7458102,0.2442887,Q7Z5H3,0.609296441078186,0.48051488399505615,0.4439920485019684
0.61069685,0.50657076,O43854,0.6101883053779602,0.336561918258667,0.31124836206436157
0.63098323,0.55156654,P31415,0.5883711576461792,0.4520483911037445,0.4624400138854981
0.50866926,0.762252,P21439,0.5310534834861755,0.2275111228227615,0.7633917331695557
0.61720526,0.54151815,P01242,0.5780806541442871,0.3413969576358795,0.4759286046028137
0.52561915,0.36848164,O75157,0.5434542298316956,0.48818740248680115,0.47061964869499207
0.828591,0.29677954,Q9NZI5,0.5307249426841736,0.5479917526245117,0.3231824040412903
0.895039,0.07140551,O75526,0.5214617252349854,0.6423965096473694,0.2616422474384308
0.81845474,0.14083451,Q96B54,0.5552120804786682,0.5031545162200928,0.41014641523361206
0.57991195,0.40666777,P08240,0.4566469490528106,0.47670578956604,0.5694471001625061
0.7486321,0.29097816,Q8WWX8,0.5259384512901306,0.2582428455352783,0.6713804602622986
0.7408048,0.31712845,Q8N144,0.5364866256713867,0.42135167121887207,0.5834059715270996
0.56175846,0.4832049,Q5UE93,0.5557421445846558,0.4481484293937683,0.37675145268440247
0.5413456,0.39837918,Q96PX6,0.5686521530151367,0.5348294377326965,0.32835227251052856
0.5710471,0.2414044,O95057,0.5651812553405762,0.3239574134349823,0.5895636081695557
0.6040494,0.33842587,Q96B86,0.5870803594589233,0.41564708948135376,0.4049028754234314
0.75157744,0.32524318,P54709,0.5566584467887878,0.40325117111206055,0.5872927904129028
0.5597944,0.46862036,Q9UQ52,0.4728432595729828,0.43267822265625,0.5056419372558594
0.8111676,0.12590821,Q14206,0.5574415326118469,0.49441173672676086,0.3439779579639435
0.5468781,0.4748877,Q96LZ3,0.5636860132217407,0.3166602551937103,0.5470893383026123
0.62599516,0.40158606,Q86WK6,0.5157909393310547,0.4658668339252472,0.42795509099960327
0.5933277,0.5155116,Q9H1V8,0.5507875680923462,0.3579825460910797,0.6877521872520447
0.5294261,0.490587,Q9H7V2,0.5842504501342773,0.3632865846157074,0.5352904200553894
0.82865375,0.085532345,P41162,0.5755409002304077,0.5936409831047058,0.30016830563545227
0.5357782,0.6750901,P11230,0.5927420854568481,0.33525964617729187,0.650097668170929
0.5520581,0.5055883,O43240,0.5408807396888733,0.39425382018089294,0.4142132103443146
0.7864149,0.3054169,B2RXH4,0.5021359324455261,0.5612204670906067,0.45283493399620056
0.6377006,0.34016672,Q96MT3,0.462638258934021,0.5639074444770813,0.45254507660865784
0.5691833,0.5095114,Q7RTP6,0.4804562628269195,0.4806577265262604,0.5471327304840088
0.5350779,0.576811,Q8NB59,0.6065425872802734,0.4518389105796814,0.4156020283699035
0.59963286,0.55632734,Q96KA5,0.5332162380218506,0.37557998299598694,0.5947504639625549
0.6781967,0.2539848,O95185,0.5070919394493103,0.5020867586135864,0.3980896770954132
0.8887851,0.13917357,Q14149,0.5108700394630432,0.5290225744247437,0.44024616479873657
0.55762,0.5681726,O94759,0.5265817046165466,0.3189930319786072,0.7686268091201782
0.5349147,0.6216761,P27487,0.4741480350494385,0.47232621908187866,0.4929289221763611
0.8189479,0.16839732,P06899,0.5106312036514282,0.4724488854408264,0.39323732256889343
0.8596486,0.11904276,Q96KK5,0.488823264837265,0.5331896543502808,0.3299053907394409
0.7588314,0.15842296,O60412,0.624904990196228,0.30698785185813904,0.6280151009559631
0.85322154,0.11438485,Q9Y639,0.5630705952644348,0.33566996455192566,0.5774528384208679
0.52196634,0.6459165,Q9UQ72,0.5597443580627441,0.4927026331424713,0.34171387553215027
0.67952925,0.21854138,Q9NWW0,0.6237360239028931,0.4718433320522308,0.2470405548810959
0.6899484,0.2674674,Q8WTV1,0.6887019872665405,0.5214383006095886,0.26410627365112305
0.54331905,0.4496052,Q8WUD4,0.5811642408370972,0.48266780376434326,0.3486795425415039
0.716395,0.3067202,P28566,0.5718894600868225,0.2795552909374237,0.663356602191925
0.52177346,0.56919813,Q8TDJ6,NA,NA,NA
0.73276585,0.39008403,Q09428,0.47657302021980286,0.2851284146308899,0.7200150489807129
0.59724253,0.35908264,P15863,0.6062926650047302,0.574759840965271,0.3656686544418335
0.5971084,0.5900961,O75132,0.5404195785522461,0.5675551295280457,0.373893141746521
0.52543396,0.6053347,Q9UL52,0.5116249918937683,0.3924967348575592,0.5336485505104065
0.58285326,0.49756607,Q9NVM6,0.5218841433525085,0.5601022243499756,0.40406322479248047
0.5132959,0.4494821,Q6IMN6,0.49344173073768616,0.5205134153366089,0.3455655574798584
0.7091935,0.3120337,Q9UBG7,0.516883134841919,0.5448542833328247,0.3662381172180176
0.8449609,0.14212443,Q9C0I9,0.5335261225700378,0.5106033682823181,0.39099183678627014
0.51040715,0.58054996,Q8IZF3,0.5999026298522949,0.26672717928886414,0.6491900682449341
0.5558985,0.5776466,Q53RY4,0.4815841317176819,0.3822076618671417,0.5504084825515747
0.9066456,0.05188072,P52823,0.512237548828125,0.49495556950569153,0.3019014298915863
0.58559346,0.35056788,O95661,0.5759510397911072,0.4632301926612854,0.44957059621810913
0.6353366,0.5130102,Q8N7C0,0.6299211382865906,0.31267449259757996,0.45971956849098206
0.6777222,0.4556981,Q9HAH1,0.537382185459137,0.5810822248458862,0.28203827142715454
0.5973124,0.52073383,Q99731,0.5454056859016418,0.39414194226264954,0.5134983658790588
0.5486048,0.6845462,Q6UWW0,0.62940216064453125,0.33904457092285156,0.4371618628501892
0.8249543,0.13684013,Q68D10,0.5051073431968689,0.603926956653595,0.3409994840621948
0.6056806,0.31851187,Q75WM6,0.6102214455604553,0.5701992511749268,0.27870306372642517
0.66779447,0.24777707,Q8NDW4,0.5694838166236877,0.3807777762413025,0.45542559027671814
0.8415805,0.22169964,Q8NHB8,0.6241567134857178,0.284534215927124,0.6041801571846008
0.7621698,0.22459206,A8MRT5,0.4842880368232727,0.5481011271476746,0.36376237869262695
0.7047565,0.2444286,Q9HCJ3,0.4885694682598114,0.5626122951507568,0.3984193503856659
0.659938,0.45116058,Q99616,0.5893092751502991,0.47054168581962585,0.2837551534175873
0.86561453,0.11587493,Q9H9Z2,0.5755559206008911,0.5100618600845337,0.3025788962841034
0.64348173,0.38485652,Q9Y2B0,0.5881621837615967,0.24205301702022552,0.5015314817428589
0.5604876,0.4208409,Q8NFY4,0.4816332459449768,0.5558983683586121,0.45583343505859375
0.62093616,0.5687365,Q92817,0.49203944206237793,0.5057278275489807,0.4228349030017853
0.73150176,0.3606426,Q86V24,0.5331100225448608,0.338626891374588,0.5902690291404724
0.77961737,0.30681387,P14415,0.5507541298866272,0.3609885275363922,0.6226409077644348
0.55630296,0.5582404,P53673,0.6133033633232117,0.24319817125797272,0.3524700999259949
0.9059068,0.1580868,Q9UJU5,0.5831071734428406,0.6317593455314636,0.34960082173347473
0.75554377,0.20010658,O95490,0.484492689371109,0.3590655028820038,0.6832863092422485
0.7880077,0.19666895,Q14587,0.4734005331993103,0.4591444134712219,0.4982365667819977
0.60763776,0.3950666,Q8N3D4,0.5204236507415771,0.5247375965118408,0.458251953125
0.7431983,0.20212671,O15440,0.5256010293960571,0.2463320642709732,0.7826833128929138
0.5746515,0.44715208,Q9ULC8,0.5058799982070923,0.4682954251766205,0.5471797585487366
0.5235518,0.4484523,Q8IUH4,0.5025734901428223,0.3811504542827606,0.5948362350463867
0.82611144,0.1827937,O14810,0.5432485342025757,0.4881718158721924,0.4155146777629852
0.7474847,0.25486615,Q8WVH0,0.5530144572257996,0.487841933965683,0.3229246139526367
0.63079315,0.49382195,O15374,0.6317379474639893,0.309567391872406,0.6025865077972412
0.6500129,0.3274838,Q9UIK5,0.46510419249534607,0.4670337438583374,0.4687276184558869
0.66698855,0.42279896,Q96QD8,0.5299829840660095,0.36517134308815,0.6362401843070984
0.5541721,0.4536775,O14795,0.557891845703125,0.5791165828704834,0.3756885528564453
0.80761105,0.104470454,Q96BU1,0.5181769728660583,0.6505181193351746,0.2756301462650299
0.52689433,0.50590193,Q5VY09,0.5887120962142944,0.54777592420578,0.3361809551715851
0.57830065,0.3958832,Q9BTL4,0.4951199889183045,0.5490500330924988,0.31039273738861084
0.7082879,0.48195845,Q9UL36,0.5493350625038147,0.5970309972763062,0.3662214875221253
0.666714,0.28884155,A6NMX2,0.5423771142959595,0.42236295342445374,0.44118088483810425
0.5078526,0.50630873,Q9Y450,0.5048251748085022,0.5317591428756714,0.49872374534606934
0.72818094,0.14857173,Q9HCL3,0.514521062374115,0.43150582909584045,0.3478575646877289
0.83209455,0.1743936,Q9P0K8,0.5427966713905334,0.6747957468032837,0.333964079618454
0.85145015,0.10082563,P08912,0.5085393190383911,0.36603906750679016,0.6588392853736877
0.5974117,0.38872695,Q5T9L3,0.44537022709846497,0.3503011465072632,0.7476246356964111
0.5049724,0.48782152,Q96SL8,0.6270241737365723,0.5441763997077942,0.3106037974357605
0.8315292,0.21283273,Q6SPF0,0.5242531895637512,0.5595235824584961,0.3220174312591553
0.75711,0.23337588,Q5VXD3,0.6274353861808777,0.44427910447120667,0.30952081084251404
0.9262195,0.056884438,Q96S95,0.5930242538452148,0.5670971274375916,0.259114533662796
0.8806199,0.08053384,Q7Z7J9,0.5875793099403381,0.5526883006095886,0.26969006657600403
0.5926056,0.46951488,P55089,0.5683292746543884,0.3774743378162384,0.3888029754161834
0.6047396,0.43470362,Q969E3,0.5682175755500793,0.5489089488983154,0.26338768005371094
0.6519924,0.514326,Q9NUT2,0.5015822052955627,0.365338534116745,0.6553804278373718
0.5925939,0.50503516,P48546,0.5082737803459167,0.2682341933250427,0.6896780133247375
0.7102175,0.32876474,P41595,0.5871752500534058,0.2615828216075897,0.6771184802055359
0.5459706,0.5485761,Q86XM0,0.395234078168869,0.5641413331031799,0.5037449598312378
0.7655311,0.115775965,Q8TD84,0.5771371722221375,0.5390035510063171,0.47242996096611023
0.61871797,0.16474871,Q9H6B1,0.5588330030441284,0.6005028486251831,0.32288089394569397
0.7506588,0.23605317,P08172,0.4444154500961304,0.4263869822025299,0.6809055209159851
0.63938063,0.52573365,Q13621,0.5374768972396851,0.3154175877571106,0.6278213262557983
0.59870625,0.431164,Q70SY1,0.5571244359016418,0.46929705142974854,0.5350732207298279
0.5689077,0.45882815,Q9NPC1,0.5431048274040222,0.3802414834499359,0.6212196350097656
0.570674,0.52405685,O95807,0.5966578125953674,0.16986702382564545,0.6677380204200745
0.56087756,0.32819638,P0C7H9,0.5452543497085571,0.5278230309486389,0.3877875506877899
0.50644326,0.4464173,Q6PJG9,0.5147520899772644,0.5532301068305969,0.47743526101112366
0.5946621,0.41791934,Q86UN2,0.47682246565818787,0.5601781010627747,0.43307122588157654
0.6113212,0.5073306,Q9UBD3,0.577325701713562,0.4152495861053467,0.3213030993938446
0.6026311,0.36048853,Q9ULW2,0.586713433265686,0.3714749217033386,0.504220187664032
0.60504824,0.48064822,P21918,0.4930830001831054,0.2959034740924835,0.7343472242355347
0.6158841,0.47970614,Q9GZV3,0.5271385908126831,0.2953977584838867,0.6271332502365112
0.7917636,0.19873075,Q14592,0.6379349827766418,0.47732841968536377,0.31881093978881836
0.70738375,0.304106,O75290,0.5133526921272278,0.4587153196334839,0.3707617521286011
0.7497368,0.21808128,Q9BSG1,0.6358768343925476,0.421379417181015,0.3216124475002289
