pAD,pAR,UniprotEntry
0.656386,0.3728236,Q9ULQ1
0.30300716,0.8365611,Q6PHW0
0.6126368,0.5041609,Q9UKP4
0.7365243,0.23747702,O60299
0.7206144,0.16390519,Q8NFZ8
0.7629253,0.58228207,Q15166
0.64351904,0.32267234,Q5T4F7
0.5236377,0.5781909,A4D0V7
0.09733877,0.93277013,Q96CM3
0.34259334,0.6878857,Q99788
0.44773945,0.75892794,A8TX70
0.24414916,0.8336009,Q96D70
0.24256209,0.7015639,Q9Y644
0.92811275,0.11196709,P31267
0.2393431,0.8634617,P51580
0.4534776,0.6181099,Q9H244
0.7251079,0.22558846,P55160
0.46430698,0.7097749,Q2M3T9
0.16130233,0.88895905,Q15031
0.27684048,0.7656684,Q96G91
0.20696642,0.7772562,Q9BYV8
0.16732605,0.76697725,Q8N841
0.05788135,0.9240793,E5RQL4
0.25755867,0.8607361,Q9UG22
0.21774082,0.8968463,Q8NHV1
0.156201,0.90037745,Q5T6J7
0.21092455,0.78348815,Q7Z6K3
0.109639674,0.8961336,A4D126
0.4993467,0.536932,P61009
0.38308915,0.76167756,Q14641
0.42059755,0.8137961,O75911
0.32993665,0.7806959,Q7RTU9
0.4123913,0.755587,Q6UWY2
0.7899931,0.53709257,Q8WUU4
0.52496195,0.50203836,Q93086
0.39092082,0.62917817,Q15391
0.5503635,0.4807921,P56373
0.39187676,0.65491736,Q9UBL9
0.43709654,0.7574757,Q9Y2Y8
0.7675729,0.20509171,Q2NL67
0.3618625,0.6798587,Q5VXH5
0.5169603,0.5105068,A3QJZ7
0.6067867,0.4096684,Q5VWM4
0.4656125,0.5684381,Q5VWM6
0.36316797,0.6783963,Q5SWL7
0.35925394,0.68277276,O95522
0.4458025,0.58894414,P0DUQ2
0.36753353,0.67354876,Q5TYX0
0.40514898,0.6329352,O60810
0.39206752,0.64691895,O60813
0.36757913,0.6734972,Q5VT98
0.36903667,0.6715845,A6NGN4
0.44221738,0.59327483,H0Y7S4
0.33763948,0.66624075,O60811
0.35675237,0.6818983,O95521
0.69898844,0.3016647,Q8N3A8
0.60649085,0.4744918,Q9UHJ6
0.060168076,0.86158997,Q9H825
0.018072398,0.9248476,Q96ET8
0.82195413,0.20922591,Q6NSW7
0.39024663,0.6934455,Q969I3
0.17842415,0.857838,Q68CP4
0.68823844,0.53653836,P39059
0.51805604,0.62653124,Q9UKZ9
0.7085924,0.35111627,Q96CG8
0.09952464,0.9234622,O75570
0.101570584,0.9214366,Q9UGC7
0.83110726,0.17600578,Q9NY47
0.91919094,0.12886707,P13928
0.3128502,0.77786696,Q8N335
0.3099435,0.81482035,Q8NHX9
0.6054488,0.49938706,Q9NZW4
0.45845872,0.6277713,P01568
0.4665091,0.6225832,P01567
0.45846742,0.6293231,P01566
0.1572478,0.90720904,Q9H6K4
0.4278368,0.56399965,Q64ET8
0.26312557,0.93265855,Q7Z4J2
0.4789989,0.56088305,O95727
0.11007289,0.92364544,Q9UJJ7
0.35855207,0.7052226,A2PYH4
0.24903025,0.7871733,Q8TE96
0.7585154,0.21784464,A6NNA2
0.18553543,0.8888512,O75879
0.19564053,0.9070587,Q5TDP6
0.1060437,0.93830234,Q9NWL6
0.58973753,0.7206679,Q8IV16
0.29434088,0.79243296,Q9NPH9
0.22085634,0.9026195,Q8NCN5
0.26762977,0.837886,Q53EU6
0.4897056,0.60651517,Q92478
0.5258696,0.6607497,D3W0D1
0.24008021,0.8058609,Q9UBI9
0.16725725,0.9242721,Q86XE5
0.3461563,0.6655855,Q8NB50
0.81376815,0.20046073,Q12946
0.6674466,0.3439038,Q96L42
0.49533662,0.49767825,Q96T52
0.2585905,0.6974302,Q1RMZ1
0.21246247,0.7587037,Q96H79
0.6090839,0.4524059,Q8TDU6
0.51004875,0.6493506,Q6P5Q4
0.10621405,0.92657,Q8IVG5
0.49672252,0.4538928,C9JE40
0.840376,0.13166219,Q9UK39
0.53059965,0.52079904,Q2M5E4
0.19943689,0.86397964,Q96BZ4
0.68774176,0.3155108,Q96CX3
0.1706347,0.89653784,Q9ULN7
0.83623093,0.16092616,O43151
0.4563446,0.61581945,A6NC42
0.88736534,0.19485514,Q06416
0.76714039999999994,0.29381722,Q9H2W2
0.8035432,0.25354496,Q9NR23
0.6897252,0.37499118,O15178
0.76130354,0.21258849,Q9H0W7
0.62659454,0.32066113,Q9ULP9
0.20927665,0.849336,Q9BW72
0.38221475,0.43970641,Q3B7T3
0.48841017,0.50799996,Q9C098
0.17272678,0.9217377,Q9HAC7
0.25256997,0.8917858,Q6UB28
0.09381472,0.92845124,Q8N9W5
0.25014448,0.8290022,Q9H611
0.03770098,0.9057004,Q9BX68
0.060907755,0.88813376,Q9NQE9
0.34541935,0.77115,Q53GD3
0.30559063,0.70454377,O43529
0.453177,0.5307248,Q9BWT1
0.18338063,0.88658315,Q02083
0.5637073,0.44677138,P0DW14
0.6223798,0.38747063,A6NLC8
0.6707076,0.33764392,A0A1W2PPH5
0.6032719,0.40398297,P0DW12
0.5637073,0.44677138,P0DW11
0.64681435,0.3604883,A0A1W2PPL8
0.7072999,0.30023742,A0A1W2PQ09
0.65693766,0.34950837,A0A1W2PRV1
0.61583555,0.38994604,A0A1W2PP81
0.6861581,0.32196492,A0A1W2PPW3
0.6351885,0.37091213,A0A1W2PPE2
0.67002594,0.33833447,A0A1W2PR64
0.5637073,0.44677138,P0DW13
0.5763356,0.52104,Q17R60
0.20491272,0.84927154,Q17RC7
0.22352847,0.83251923,A0A1B0GW35
0.25054345,0.8401477,O60423
0.28918546,0.84120125,Q9P241
0.2895049,0.8410296,O94823
0.23091027,0.80084455,Q9NTI2
0.24789944,0.818833,Q8TF62
0.3836843,0.8056716,O43520
0.44017932,0.6708767,O60312
0.27301675,0.8324589,P98196
0.31208196,0.69587445,Q9NQE7
0.90575075,0.1484884,P49640
0.65974116,0.39414302,P50219
0.78187394,0.3817327,Q9C056
0.79171795,0.33214852,P78426
0.8709938,0.21865553,Q99884
0.1337287,0.920571,Q9BRF8
0.051846568,0.9533097,P0C025
0.023235789,0.9886557,P0C024
0.6048361,0.41576704,Q13591
0.62017566,0.4984925,Q9NYW7
0.76808393,0.29348123,Q9HBT6
0.2233933,0.887409,Q6ZQY3
0.16770041,0.9414457,Q9H6R3
0.30229717,0.7281104,Q9Y5Y4
0.22813183,0.8190693,Q9H293
0.5313102,0.51019335,Q9NPG4
0.80824023,0.1406927,Q8N461
0.23466991,0.82361597,Q8NEA4
0.36545095,0.708561,Q9UH90
0.6374706,0.56848645,P08185
0.4777053,0.40565526,H3BUK9
0.09090138,0.9200543,P57076
0.50351673,0.6608187,P20061
0.86496896,0.70032083999999994,P22079
0.26300886,0.8362022,P56730
0.7615155,0.2350115,A0A1W2PPG7
0.30570996,0.7953392,Q86VD1
0.199243,0.8506087,Q5TIA1
0.16937143,0.8906909,Q9NWZ5
0.34630242,0.79996485,P49279
0.77505404,0.7304203,Q0VD83
0.75083745,0.26878133,Q8NG68
0.18532576,0.9119522,Q96GK7
0.17773278,0.92949235,Q6P2I3
0.7103807,0.3002487,Q9H2T7
0.55415004,0.37852925,Q8N8Q9
0.20907676,0.83663905,Q5T6L9
0.49362826,0.75920725,P0DJD9
0.55265385,0.7292624,P0DJD8
0.28215507,0.8081429,Q9NWM0
0.21396798,0.88790953,Q6QHF9
0.4427766,0.5353441,Q9Y3B3
0.6404291,0.31023237,Q5VVH2
0.10958051,0.8818785,Q8WXS4
0.74382484,0.2254566,Q86XD5
0.44814602,0.7179903,Q9NQ90
0.8865754,0.099694684,Q86UU0
0.52887875,0.5379382,P01210
0.14833844,0.8465132,Q9NTN3
0.09710932,0.8754064,Q9H1N7
0.09369094,0.8830929,Q9Y2D2
0.41736445,0.6748734,O60809
0.32050002,0.7512005,Q5VTA0
0.13891421,0.91416794,Q9NZK5
0.7767432,0.5454141,Q8IZC6
0.1900655,0.88124907,O60779
0.24340335,0.81404823,Q8NHS3
0.22512436,0.8773408,Q9UNA3
0.83447516,0.7048492,P19652
0.40356937,0.4489685,Q8N4L4
0.28173974,0.6069204,Q9NNZ6
0.32099214,0.47612163,Q5JWR5
0.14421748,0.8810517,Q9BUB4
0.42646286,0.6395738,Q8TBY8
0.6742056,0.4234175,Q9HCF6
0.5657239,0.6728159,Q6UWM7
0.6209168,0.39951932,Q5VZ46
0.16757554,0.87275475,Q8IVF4
0.7601284,0.18300374,P61129
0.5928445,0.6883175,Q9ULI0
0.20952824,0.86763674,O95497
0.28908595,0.58381504,Q9Y289
0.20308748,0.89224315,Q9Y672
0.16987887,0.90109766,Q96F25
0.71512127,0.18647222,Q9H347
0.17535833,0.72123474,Q5JSQ8
0.08700205,0.9077136,Q6ZP01
0.5378865,0.7096559,Q9NYW2
0.41435063,0.79474795,Q9NYW3
0.42051214,0.75448275,Q9NYW1
0.490499,0.6803945,Q9NYV7
0.15195525,0.9519938,P86397
0.1012348,0.931167,Q8NFU3
0.10279622,0.9299511,H0UI37
0.5954629,0.5236538,P22914
0.48565388,0.6514945,Q969E1
0.4830276,0.62814516,Q96T53
0.78882647,0.20189889,P0DMS8
0.540512,0.33436975,P55107
0.14386077,0.7845371,Q6T310
0.118227445,0.8116262,Q6T311
0.3825698,0.70988053,A6NI61
0.3060823,0.69654554,P32745
0.10547136,0.90588856,Q6ZW61
0.084252,0.9259505,O95876
0.111444384,0.87094057,Q96BN6
0.15349872,0.958604,Q6P461
0.18495452,0.94578147,Q08AH3
0.12947795,0.96186936,Q6NUN0
0.13323937,0.9601436,P0C7M7
0.6907036,0.3823392,Q7L0X0
0.4139751,0.72504085,Q9H7F0
0.5617471,0.6219567,Q495T6
0.6371185,0.43060046,Q9Y2T6
0.20342486,0.8730575,Q8N2K0
0.24302088,0.8343448,Q6IQ20
0.63040996,0.46232104,Q14330
0.19955112,0.84332865,Q8N8Q8
0.44498187,0.6059486,Q6YBV0
0.4161277,0.7526225,Q495M3
0.28039655,0.7647286,Q6UXN8
0.05800384,0.9377754,Q6NUS6
0.52127004,0.7748584,P36980
0.4813393,0.5696589,Q9NYM4
0.14952828,0.7996805,Q3B7J2
0.12388699,0.8702357,Q4ADV7
0.3872103,0.5056782,Q96RM1
0.48732534,0.58122295,A2RU30
0.14251551,0.85697126,Q2VPK5
0.19008106,0.8454133,Q9P0M4
0.18535945,0.8549676,Q8NFR9
0.19990104,0.8353789,Q96Q06
0.32779598,0.8430751,O00478
0.30424586,0.85129285,O00481
0.50957114,0.72452086,Q9NRM0
0.17983876,0.8702647,Q6NT16
0.5867541,0.35489196,Q8IZA3
0.85626227,0.12797506,Q9BTM1
0.8539009,0.07123289,P0DPK2
0.8379182,0.21320167,P58173
0.15032774,0.80775416,Q6UXN2
0.19756758,0.7900134,Q5T2D2
0.53338605,0.7274527,Q8NFW1
0.19645908,0.8866331,A6ND91
0.26437733,0.88199985,A6NK06
0.18009816,0.85531133,Q8N2A8
0.18554375,0.82995766,Q8WW33
0.17586197,0.84583616,Q8NDG6
0.17877029,0.83324754,Q8NAT2
0.17277546,0.8509072,Q9BXU1
0.15276788,0.8681757,Q9BXT6
0.22117741,0.8594616,B5MCY1
0.46638393,0.30660483,Q96NL0
0.24078082,0.8579181,Q86WI3
0.21330912,0.85881644,Q96PP9
0.5517452,0.50130564,Q6PI73
0.6362393,0.39537156,Q96MT1
0.61923397,0.34986228,Q6UXV0
0.23533773,0.8397623,Q9H061
0.24749634,0.84652156,Q8NEM8
0.5623507,0.7496408,Q9BWP8
0.19088511,0.8710384,Q8NA58
0.38262013,0.66721654,P0C1S8
0.6097776,0.41939425,O60676
0.6097776,0.41939425,Q5W186
0.23091878,0.82471514,Q96SF2
0.12174256,0.763702,Q30KQ7
0.14996183,0.7416721,Q4QY38
0.107590616,0.7830534,Q9BYW3
0.1244642,0.75561595,Q30KQ4
0.17738591,0.7002758,Q8N690
0.12958096,0.7544482,Q8N687
0.15252337,0.7521102,Q30KQ6
0.14229085,0.68274415,Q8N688
0.1383619,0.79392165,Q30KQ9
0.324304,0.7479972,P59047
0.29634637,0.81712824,Q587J8
0.6993581,0.26381758,Q9Y256
0.39077467,0.73785937,P55000
0.29111373,0.7740588,P0DP58
0.56033725,0.67059624,Q9UGM1
0.19587202,0.827538,Q17RY6
0.4988289,0.7288367,P0DP57
0.7049442,0.22210518,Q9BTN0
0.027445944,0.76152164,Q9H665
0.026455598,0.76645476,Q6UXB1
0.808843,0.18478426,Q96HI0
0.5460952,0.6219746,Q5NUL3
0.3945718,0.74689513,Q9NQS5
0.34997928,0.5713273,Q9ULL5
0.80811936,0.19254127,P0CG37
0.6733394,0.5211779,Q8N907
0.35891813,0.8441472,A4FU69
0.26178378,0.8103355,Q6Y288
0.16461751,0.875513,Q8IYA6
0.68579966,0.40336767,A1L390
0.15722255,0.81279016,Q56P42
0.19430906,0.8651901,P57730
0.17020464,0.77595425,Q8NAG6
0.42707735,0.7950722,Q9NYW6
0.4084157,0.79157513,Q9NYW5
0.50858593,0.5994549,P38567
0.18104361,0.87710506,Q6ZRP7
0.80199134,0.23393574,Q8NGH8
0.6079889,0.45749265,Q8NGJ5
0.7982202,0.22476178,A6NL08
0.8112035,0.22550213,Q8NH74
0.75189495,0.3083345,Q8NGK4
0.8363829,0.20277405,O76099
0.8215342,0.2099072,Q8NGI8
0.70701367,0.32077822,P47898
0.7976129,0.24309857000000001,Q15617
0.68337125,0.36102372,Q9H255
0.81761175,0.22100094,Q96R48
0.7656819,0.29195023,Q8WZ92
0.8334111,0.2001668,Q15622
0.8153052,0.24369158,O95047
0.83277535,0.23920703,Q8NGC4
0.83365166,0.20587946,Q6IEU7
0.8291513,0.20930806,Q8NGA5
0.7931045,0.2363596,Q8NGE2
0.85177636,0.19832014,Q8NGT1
0.8035674,0.2206311,Q8NGH9
0.80845296,0.2240743,Q8NGP8
0.8106412,0.22791672,Q8NGQ1
0.82190263,0.20583594,Q8NGI9
0.77451164,0.27882794,Q9GZK7
0.8163944,0.23678622,Q8NGJ0
0.8253936,0.23060709,Q8NGC0
0.8262696,0.20784694,Q6IFN5
0.8419854,0.17497717,Q8WZ94
0.69340086,0.4669516,Q8NGZ6
0.8605136,0.18379657,Q8NHB1
0.8263282,0.20574078,Q8NGL2
0.7568146,0.28578472,Q9H2C5
0.09646614,0.904416,Q5JPI9
0.08688881,0.87886137,Q8N6Q8
0.4246859,0.51701987,A1A519
0.7440078,0.34157577,A6NNZ2
0.7470126,0.58970445,Q14314
0.13256373,0.9209199,Q9UJT1
0.2687375,0.8432666,Q9BX51
0.24996012,0.8323659,O75678
0.3623277,0.60318595,O60755
0.65807205,0.39186275,Q96N96
0.62180674,0.5312393,P59533
0.6566487,0.3475419,Q8N136
0.6387606,0.34419003,Q7Z5U6
0.31562737,0.66982454,Q8NHV5
0.17773834,0.84837,P57679
0.29619113,0.7750765,Q5SQI0
0.4565307,0.6365172,Q6F5E8
0.20908517,0.8068103,Q96H35
0.4962457,0.5149505,Q8NDZ4
0.5426519,0.5772592,P0DMT0
0.28322873,0.7705534,Q9UQV4
0.383268,0.55158633,Q9UKR0
0.45608014,0.6419986,Q6UWN8
0.47570166,0.6155964,Q7L3V2
0.3482657,0.624756,Q9Y2S6
0.32688275,0.6184346,Q9ULI3
0.5123648,0.68958753,Q9GZZ6
0.44375473,0.68406385,Q15431
0.3644764,0.66047007,Q12907
0.5514423,0.6137948,Q8IV77
0.16276234,0.8293408,Q9BWV3
0.69768023,0.3717874,Q8N2C7
0.7204668,0.33034757,Q8NCU7
0.39138085,0.5480078,Q8IUL8
0.19075689,0.8810795,Q17RS7
0.6833528,0.31470728,Q6U736
0.4725656,0.70743424,Q9NQW8
0.404065,0.655537,O75019
0.2944721,0.75358486,Q9ULE4
0.3820576,0.8283484,O00748
0.64221114,0.61537325,P07316
0.12970856,0.84533113,Q5T870
0.79859394,0.22660285,Q99456
0.3384468,0.6048675,Q9BYR0
0.2770285,0.72693026,Q8TF09
0.10537032,0.8479197,Q5VWJ9
0.20891525,0.87166286,P39210
0.15561852,0.85937315,Q587J7
0.27108213,0.76437294,Q8N323
0.27108213,0.76437294,Q6UWF7
0.635936,0.35797065,Q8TF30
0.79606795,0.36587796,Q2I0M4
0.76253784,0.33282235,Q9UBH6
0.38509947,0.8434109,Q9Y6A2
0.20977725,0.7920153,Q8N6M5
0.14520043,0.7490658,Q17RN3
0.4186493,0.6650261,P59901
0.57676846,0.5183089,Q6ZSI9
0.84915787,0.18546747,Q15858
0.68772143,0.44857445,Q8NET8
0.71642125,0.17528652,Q8NG94
0.37990707,0.62707096,Q8N448
0.84622216,0.18383144,Q7L0J3
0.5180198,0.37115118,Q96JL9
0.6494241,0.4331255,Q86UQ0
0.78591204,0.2242668,Q5TYW1
0.90012455,0.10903692,Q8NE65
0.84060395,0.2089654,Q8N823
0.8490895,0.1564251,P35789
0.6843153,0.24744193,Q02386
0.7740145,0.17472224,O75467
0.73490185,0.27234992,Q6ZSS3
0.801329,0.22177319,O14628
0.6410663,0.3943773,P59923
0.73298085,0.20060615,Q9HCX3
0.59430933,0.41758916,P58005
0.35877836,0.6941199,Q6P9F0
0.23903598,0.8015168,Q8IV01
0.76878,0.37787688,Q8NI99
0.20993303,0.87161994,Q9NTG1
0.120623626,0.85333496,Q76EJ3
0.48713824,0.7673473,Q6P5S2
0.45598325,0.79419196,Q8NFQ5
0.5580398,0.7769438,Q9BQP9
0.3598163,0.82187206,P59827
0.14825751,0.7565044,Q30KP9
0.112287484,0.8274996,Q8WTQ1
0.12268891,0.7901995,Q8N104
0.09180563,0.8197301,P0DP74
0.100189306,0.8174892,Q8IZN7
0.6825702,0.32224557,O75973
0.30589607,0.79576033,Q96A46
0.27329755,0.8461518,Q9NRK6
0.41438836,0.622629,Q9BY15
0.2898001,0.6242413,Q9BYQ9
0.31441787,0.6116091,Q9BYU5
0.3173195,0.60469085,Q9BYR4
0.328743,0.59126943,Q9BYP9
0.83154935,0.12640451,Q9UBL0
0.44135895000000003,0.7777288,P49326
0.69334984,0.35518876,Q9BYT9
0.48141488,0.5784789,Q5JWF8
0.33368653,0.72280943,Q9Y614
0.94774187,0.02823629,P48066
0.8689819,0.1711974,Q9NSD5
0.14083831,0.9009809,Q5VU65
0.22700109,0.81179684,Q8N8A6
0.30872697,0.73162454,Q9ULT0
0.5955743,0.6999327,A6NHN0
0.58883965,0.6462516,C9JL84
0.6427393,0.45118994,Q7RTM1
0.13072494,0.8885556,Q9BVL4
0.09748681,0.89879817,Q8IV42
0.17835397,0.78992325,Q3MIP1
0.13424312,0.93359274,Q9H8M1
0.13116772,0.93803346,Q96MF6
0.6813101,0.4062615,Q9NQV7
0.7503053,0.30747718,O15016
0.8786845,0.09919634,Q6ZMT4
0.31335172,0.8181511,Q96JP9
0.46580905,0.38174185,A8MQ27
0.09760961,0.9141586,Q8WZ82
0.14120202,0.86617833,Q6P3W2
0.11951426,0.8889503,Q7L8W6
0.11676065,0.90033853,Q9H2P9
0.8018553,0.28934428,Q8NFJ8
0.3192408,0.73641723,Q96IU2
0.21558881,0.8555022,Q6ZNC8
0.24735986,0.83465356,Q6ZWT7
0.2957777,0.74818295,Q86XT9
0.2642967,0.7630398,Q9Y2G0
0.51574546,0.5799707,Q86SQ4
0.15996136,0.776089,Q86TL2
0.6647362,0.44646245,A6NDD5
0.74837923,0.3700758,Q3B8N5
0.16498119,0.772345,Q96SL1
0.26362598,0.65615535,Q9BWL3
0.50727546,0.6137656,Q01718
0.13036641,0.8744608,Q76NI1
0.6620685,0.332377,Q96LB2
0.51504725,0.74195963,Q8TCC7
0.32272252,0.7752782,Q8IXN7
0.37108204,0.7430956,A6ND01
0.6170591,0.527492,Q8TDW7
0.40264878,0.77793086,Q86SJ6
0.3988525,0.7215072,A8MX76
0.55033565,0.787032,Q9UP79
0.67609847,0.46831656,P0CE71
0.2530879,0.84083027,Q9NP80
0.13532193,0.9241587,Q86X67
0.17144443,0.90035003,Q96NU7
0.36266896,0.6108329,Q8TCW9
0.27523094,0.7032209,Q9BZD6
0.23034628,0.7569021,Q496M5
0.8019019,0.17581472,Q9ULD8
0.10919417,0.90495044,O14804
0.25842226,0.81638205,Q9H300
0.794585,0.2600188,Q9NPA1
0.7471534,0.31567237,A8MYU2
0.81485385,0.20686595,Q9Y691
0.87998563,0.13117939,Q5JUK3
0.053783324,0.9409553,Q9NPI0
0.5689571,0.66287017,Q15825
0.57632935,0.6645255,Q05901
0.15020289,0.85907185,Q96IQ7
0.21459514,0.78376466,Q6NTF7
0.1586496,0.86352676,Q8NBP5
0.7274224,0.27726522,O75204
0.36235392,0.7685371,Q9UMX9
0.1677084,0.9158151,Q3SY69
0.06292721,0.90033734,Q9BQ49
0.1278453,0.85792017,Q5SVS4
0.5105917,0.42486733,Q8NFV5
0.7374237,0.22564687,P0CI01
0.5973279,0.32225555,A6NIY4
0.37024426,0.7890173,Q96L96
0.2588287,0.8436723,Q9NZH8
0.23512053,0.8603945,Q9UHA7
0.6647688,0.41044378,A6NCS4
0.78407466,0.3679434,O00270
0.17756557,0.8810371,A0PJZ3
0.5707218,0.61643463,P15421
0.8433459,0.15292177,Q8IWT6
0.8597906,0.1292461,Q6P9F7
0.85435224,0.13632923,Q8TDW0
0.8793734,0.10842036,P18507
0.8509608,0.16203912,O00591
0.87736934,0.10888361,P47870
0.84391874,0.17073707,Q8NFN8
0.88582045,0.10677311,Q8NGR5
0.88582045,0.10677311,Q8NGR2
0.73508024,0.23159064,Q9H1C0
0.4503861,0.6343501,Q7L5L3
0.4714571,0.616439,Q8N9F7
0.3611118,0.7801815,Q5TEA6
0.28949523,0.7416574,Q9H4D0
0.85352355,0.36141586,P83105
0.8776235,0.16178188,Q6ZMW3
0.9535359,0.058739923,Q86V25
0.6697332,0.29930288,O43692
0.524091,0.4446512,Q9H2Y9
0.096063785,0.9404441,Q5H9U9
0.095382825,0.9343399,Q5K651
0.64567846,0.43778127,O95264
0.7031634,0.34200376,A5X5Y0
0.5672697,0.5771916,Q8WXA8
0.56679404,0.57792765,Q70Z44
0.35919824,0.73754174,Q9NRM1
0.3250513,0.78155833,Q3MJ13
0.6921391,0.3820492,Q8WWY8
0.4863779,0.46378556,Q9P2F6
0.5275359,0.4823662,Q8NB66
0.23485923,0.827859,Q9UIL4
0.607698,0.4899619,P59540
0.40426698,0.78759825,P59538
0.6478809,0.46169472,Q5T6X5
0.40241295,0.7882076,P59537
0.6886649,0.37661132,Q8NG11
0.0854171,0.9249294,Q8NA47
0.15069401,0.87756646,P63302
0.60049754,0.67887807,Q8TCU3
0.27349916,0.78656226,Q2TAC6
0.17138812,0.8179161,Q10981
0.2983622,0.76769096,Q9UK59
0.35843727,0.7339515,Q9BY21
0.06533788,0.9630541,A0A1B0GUW7
0.6951416,0.69795734,P20853
0.58279943,0.47546628,Q494W8
0.21728992,0.75432646,Q9P1Z9
0.072405666,0.90784,O60294
0.07495936,0.87379074,Q86V85
0.39132044,0.5695189,Q8NC56
0.09600864,0.94150645,Q5T0N1
0.27036858,0.85569334,Q7Z5P9
0.093519,0.89797956,Q8N5D6
0.5811857,0.53960735,Q8NE79
0.7823864,0.20517834,Q92604
0.18801142,0.8213816,Q96A29
0.29415992,0.8615459,Q9NYL5
0.538473,0.5368936,Q7Z2Q7
0.1796202,0.9144392,Q9NWU1
0.594623,0.61105883,Q8IYP2
0.44013315,0.5838674,Q9Y5T5
0.88544613,0.16057953,Q9UKR8
0.25192478,0.8464034,Q96QE4
0.59433395,0.28475115,Q96MH6
0.51472366,0.6677813,O60938
0.96463245,0.044879373,Q8TBJ5
0.94505703,0.0627755,Q9H2C1
0.23094058,0.84442294,O95073
0.5693073,0.48016557,Q86VR8
0.25864485,0.78690594,Q8N5H3
0.22469841,0.80746406,Q96GI7
0.42030224,0.6698026,Q9C0K1
0.3862243,0.79117316,O43868
0.3161147,0.7698485,Q6P5W5
0.3817519,0.7074495,Q6ZMH5
0.30572236,0.7515215,Q5HYJ1
0.26482344,0.8475421,Q9H5I5
0.49456757,0.6324066,Q92508
0.67678916,0.45083284,O75339
0.4960385,0.6532732,Q96CM4
0.8469017,0.16445659,Q9H252
0.59676963,0.45950684,Q6ZRF8
0.39416474,0.64301974,Q9H336
0.54009646,0.52060294,Q8TDS7
0.73647064,0.2770794,Q7Z407
0.5029333,0.7259732,Q9Y6Z7
0.6266072,0.7426838,Q96S06
0.5339886,0.4846306,O75159
0.26656377,0.79798454,Q8TAD2
0.6415944,0.57088125,P46059
0.850561,0.22051468,Q4ZG55
0.47743085,0.64626175,P18577
0.37231457,0.6349452,Q9H0B8
0.253045,0.8702627,B1AKI9
0.32717216,0.6659689,Q9H6W3
0.24729575,0.8081091,Q9H2A9
0.18476516,0.8318326,Q6L9W6
0.17171493,0.8481731,Q76KP1
0.34254733,0.7201399,Q6EIG7
0.4306338,0.6457847,Q8N149
0.06216599,0.94765574,A5D8W1
0.62672496,0.25055155,Q9UK10
0.64238447,0.36884835,P34995
0.40265036,0.6240455,Q9HB03
0.4531979,0.6164171,Q6ZUK4
0.4476584,0.59105235,Q5CZA5
0.29430482,0.8004765,Q8WY36
0.28806978,0.72337717,Q6ZTA4
0.21219425,0.8504738,Q8N815
0.2460773,0.8232741,Q495C1
0.19483836,0.855702,Q5VVC0
0.23476037,0.8457402,Q8N635
0.20074107,0.85352767,Q5VXU9
0.36161646,0.813182,Q68DX3
0.2797034,0.8278374,A0AVI2
0.48156267,0.59052396,Q9Y257
0.60036576,0.45884436,Q9HB14
0.8432632,0.12834291,Q9C0F0
0.9038057,0.093677014,Q9HCE3
0.332956,0.8117509,Q8IVL5
0.05662049,0.9646154,Q9NW81
0.1856583,0.85158867,Q96PB1
0.5865484,0.53190804,Q9NYL4
0.1601081,0.9034487,A6NK58
0.3684537,0.5465498,Q96RJ0
0.16268492,0.8338014,Q9UFP1
0.4288549,0.6518251,Q6UX46
0.30834118,0.6824763,Q6UXT8
0.704121,0.29326168,A0A087WWA1
0.45861697,0.5668925,Q9BU68
0.18798359,0.8544464,Q9BT76
0.74675494,0.24297185,Q86VH5
0.7227256,0.2655738,Q86VH4
0.3766772,0.78999203,Q8TDD5
0.2884105,0.8317832,Q8IZK6
0.13863222,0.8950029,Q9H4B0
0.15756601,0.8834728,Q7Z5J8
0.2157713,0.8356087,Q5FWF4
0.55012894,0.6079673,Q96K12
0.40524068,0.73775256,Q9Y493
0.61960965,0.46251467,Q99527
0.74781793,0.3194002,O95069
0.16367373,0.846788,Q86TI4
0.16662802,0.902969,Q6ZWL3
0.64083534,0.41432402,Q8IVF1
0.5893181,0.4927419,A6NNL0
0.61837524,0.2706574,Q8N145
0.63442314,0.3058318,Q8N0V4
0.1555132,0.8945532,Q3LIE5
0.21754305,0.86845165,Q6NUI2
0.35657215,0.7976267,Q14728
0.61191034,0.51918423,Q9H511
0.61357075,0.51556265,C9JR72
0.5106044,0.4371785,O75311
0.3955092,0.6438287,A6NDK9
0.3992775,0.6845435,Q8TAD4
0.45309168,0.6750785,Q6XR72
0.3727587,0.6835465,Q7Z7A4
0.13185921,0.90865463,B5MD39
0.16700546,0.88398206,Q8WVC6
0.61808586,0.38795093,Q6ZMI3
0.44863588,0.638197,Q96JT2
0.2054924,0.81296843,Q2KHT3
0.89049584,0.12970567,P56179
0.4099468,0.6030565,A6NM45
0.254667,0.8319351,Q9BSA9
0.6090165,0.66423804,Q1EHB4
0.46512157,0.77666867,Q8IVM8
0.51944333,0.7158671,O00476
0.09655723,0.8642627,O95922
0.3078377,0.83279216,Q6UWY0
0.119032085,0.8868519,A8K855
0.21510766,0.7684531,A6NG13
0.31100172,0.83192056,Q6PIU2
0.33662847,0.81936246,Q5FVE4
0.7106162,0.3160915,Q8NEN9
0.48050225,0.65364325,P61366
0.11496593,0.93894964,Q0VDD8
